author,content,filename,org_name,original_rating,pdf_link,publish_time,rating_adjust_mark_type,rating_changes,report_id,save_path,stock_code,stock_name,title
"赵树理,韩欣",25Q4收入增速向好，汇兑及折旧等拖累净利润2026年03月04日【事项】公司发布2025年度业绩快报，汇兑及折旧等因素拖累净利润。2025 年公司实现营收47.9亿元/YOY+2.41%，实现归母净利润 6.4亿元/ YOY-8.38%。公司营收同比略有增长，但利润端同比有所下滑，主要系1）汇率波动致汇兑净损失明显增加；2）因募集资金投入增加及利率下行等导致利息收入减少，使得财务费用大幅增加；3）固定资产增加导致折旧上升以及其他固定费用增加。【评论】25Q4收入增速向好。1）2025年公司实现营收/归母净利润/扣非净利润47.9/6.4/6.3亿元，YOY+2.4%/-8.4%/-9.1%。2025年公司归母净利率/扣非归母净利率分别为13.4%/13.1%，YOY-1.6/-1.7pct。2）2025Q4单季度公司实现营收/归母净利润/扣非净利润11.5/0.6/0.5亿元，YOY+5.5%/-24.0%/-32.6%，25Q4单季收入增速向好。25Q4公司归母净利率/扣非归母净利率分别为5.0%/4.6%，YOY -2.0/-2.6pct。此前发布新一轮股权激励计划，彰显发展信心。公司25年9月发布新一轮股权激励计划，以 2022-2024 年扣非归母净利润平均数为基数，2026-2028 年的净利润（剔除股权激励计划股份支付费用）增长率分别不低于16.52%/24.22%/33.84%。依此我们计算公司2026-2028年净利润目标CAGR达7.2%，彰显公司稳健发展信心。此次激励对象包含公司董事、高管、主要中层管理骨干和核心技术及业务骨干，预计可更好地将股东、公司及骨干员工利益有效结合，助力公司中长期战略目标的实现。25Q4接单有所改善，海外工厂良性发展中。受益于冬装补单，公司25Q4接单有所改善，我们预计26年至今改善趋势仍在延续，有望支撑公司26Q1业绩边际好转。同时，海外工厂方面，目前公司孟加拉和越南两家工厂均呈现良性发展态势，其中越南工业园2025年接单和营收快速增长，经营情况改善明显，但产能爬坡仍需时间。随着公司全球化战略持续推进，除了现有客户份额提升带来的增量外，公司也积极拓展新的品牌客户，助力中长期的稳健发展。公司以往股利支付率较高，股息率或可达4%+。公司以往分红比例较高，2022-2024年股利支付率分别74.3%/94.3%/83.5%。假设2025年按80%的股利支付率计算，以3/3日收盘价计算的股息率达4%+。,/2026/2026-03-04/002003-伟星股份（002003）：动态点评：25Q4收入增速向好，汇兑及折旧等拖累净利润.pdf,东方财富证券,增持,[None],2026-03-04,,增持,8478072,H-hezudao/Research_Report/2026/2026-03-04/002003-伟星股份（002003）：动态点评：25Q4收入增速向好，汇兑及折旧等拖累净利润.pdf,002003,伟星股份,伟星股份（002003）：动态点评：25Q4收入增速向好，汇兑及折旧等拖累净利润
"张伦可,陈淑媛",业绩概览：25年收入高增，经调整亏损率大幅收窄。Minimax25年收入7904万美元，同比增长159%。其中AI原生产品收入5307万美元，同比143%，占比67.2%（下降4pct）。开放平台及其他基于AI的企业服务2595万元，同比增长198%。国内外：海外收入占比73%，同比提升3pct。截至2025年12月31日，MiniMax累计服务超过200个国家及地区的逾2.36亿名用户，以及来自超过100个国家及地区的21.4万企业客户以及开发者。毛利率提升以及销售费用下降带动经调整亏损率收窄。25年Minimax经调整利润-2.5亿美元，亏损率收窄为317%，同比收窄483pct。毛利率提升至25%，同比提升13pct，提升主要系模型及系统效率的提升，以及基础设施配置的优化所导致。费用拆分来看，25年销售费用下降40%，销售费用下降由于AI原生产品业务自然增长及口碑传播驱动，推广开支相应减小。研发费用增长34%，研发费率320%。现金情况：截至2025年底，现金余额为10.5亿美元，其中包括现金及现金等价物5.1亿美元、以公允价值计量且其变动计入当期损益的金融资产5.1亿美元、受限现金2040万美元及定期存款1380万美元。模型概览：26年以来Token量增长迅猛，26年2月ARR超过1.5亿美元。根据业绩会，M2系列文本模型在2026年2月的平均单日token消耗量已增长至2025年12月的超过6倍，其中来自编程套餐(CodingPlan)的token消耗量增长超过10倍。2026年公司计划在编程、办公、多模态创作方向发力。1）编程：出现L4-L5级别的智能从「工具」走向「同事级」协作；2）办公：复刻去年编程领域的进步速度，AI智能体在办公领域的交付能力和渗透率会显著提升；3）多模态创作：走向“直出可交付”的内容，出现更接近流式、实时输出的形态。投资建议：MiniMax三模态技术领先，质价比突出，海外收入占73%，B端开放平台成核心增长引擎。建议重点跟踪开放平台调用量、AI视频用户增长趋势等。考虑到近期调用量增长迅猛，上调26/27年收入预期，我们预计26-28年MiniMax收入2.5/6.5/12.9亿美元，调整幅度21%/26%/-。预计公司26-28年经调整净利润-3.3/-3.2/-1.6亿美元(原预期-3.5/-3.1/-亿美元)。维持“优于大市”评级。风险提示：核心产品收入增长不及预期风险；成本与费用高企拖累盈利改善风险；C端产品营销拉新的依赖风险；海外监管政策变动风险；AI相关版权与知识产权诉讼风险。,/2026/2026-03-04/00100-MINIMAX-WP（00100）：海外公司财报点评：Token需求大幅增长，模型能力提升推动业务阶梯式增长.pdf,国信证券,优于大市,[None],2026-03-04,,买入,8477812,H-hezudao/Research_Report/2026/2026-03-04/00100-MINIMAX-WP（00100）：海外公司财报点评：Token需求大幅增长，模型能力提升推动业务阶梯式增长.pdf,00100,MINIMAX-WP,MINIMAX-WP（00100）：海外公司财报点评：Token需求大幅增长，模型能力提升推动业务阶梯式增长
"王言海,徐锡联",事件：公司发布2025年全年盈利预警，2025年公司预计实现收入约35.5至37.0亿元（人民币，下同），同比减少47.7%至49.8%；权益股东应占利润约5.2至5.8亿元，同比减少56.1%至60.6%；经调整净利润约5.2至5.8亿元，同比减少65.5%至69.0%。行业需求疲软次高端承压，2025H2报表加速出清。受“禁酒令”和商务需求承压的影响，次高端价格带受冲击，2025H2报表加速下滑。按照2025年全年盈利预警公告中值测算（下同），2025H2公司实现营业收入约11.3亿元，同比下降约62%；权益股东应占利润约-0.25亿元，同比下降104%；经调整净利润约 -0.63亿元，同比下降110%，2025H2收入利润降幅环比2025H1有所扩大。盈利水平来看，2025年经调整净利率约15.2%，同比下降7.8pct，参考中报情况，预计主要由于收入减少较多而部分费用刚性。主动去库存减轻渠道压力，加大宴席推广。公司重视渠道库存良性，2025H2主动调整去库存，因此报表短期承压，我们预计2026年有望在报表低基数、渠道低库存的基础上开始复苏。公司重视宴席场景，通过多种方式促进动销增长，2026年将继续加快次高端及以下产品在乡县级市场的推广，在商务宴席承压的背景下，利用生日宴、婚宴等多种开瓶场景，提升产品在宴席市场的市占率。产品端来看，李渡王及珍十系列定位主抓宴席；同时，新品“大珍”定位600元，以提升“质价比”的形式，实现了较好的动销，有望成为珍酒的第三增长曲线。万商联盟持续推进，渠道生态重塑。公司2025年5月以来积极推广万商联盟模式，2025年9月推出联盟商权益支付计划深度绑定渠道。根据微酒论坛，当前万商联盟签约联盟商大约4000家，其中2500多家动销表现好于预期；核心大单品“大珍”覆盖全国280个城市，回款超9亿元。公司对中长期次高端行业发展提供了新的发展思路，实现了对渠道生态的重塑，有望从“招商驱动”转向“动销驱动”，将厂商与经销商成为利润共同体，预计2026年经销商数量进一步增加。投资建议：公司逆周期下保持战略定力，视渠道健康优先于业绩增长，聚焦长期可持续发展。品牌力优势有望助力珍酒在行业调整期表现优于酱酒行业，2025H2渠道优化为2026年轻装上阵奠定基础。预计25-27年实现经调整净利润5.50/5.55/6.28亿元，同比-66.1%/+1.0%/+13.0%，对应PE为49/49/43倍，维持“推荐”评级。风险提示：新品“大珍”动销不及预期；万商联盟模式转化不及预期；税收等产业政策调整的不确定性风险；行业需求持续疲软风险；库存去化引发价格战；汇率波动风险；食品安全风险等。,/2026/2026-03-04/06979-珍酒李渡（06979）：主动去库报表出清，万商联盟持续推进.pdf,国联民生证券,推荐,[None],2026-03-04,,增持,8477858,H-hezudao/Research_Report/2026/2026-03-04/06979-珍酒李渡（06979）：主动去库报表出清，万商联盟持续推进.pdf,06979,珍酒李渡,珍酒李渡（06979）：主动去库报表出清，万商联盟持续推进
"刘雪莹,郁晾",【投资要点】公司深耕家居五金和户外家具20余年，业绩增长稳健。公司主要从事家居五金及户外家具的研产销一体化业务，产品类别主要包括收纳五金、基础五金、厨卫五金、户外家具四大系列，通过经销和直销相结合、线上和线下相补充的销售模式广泛覆盖国内外客户。公司2024年收入达28.6亿元，2019-2024年均复合增速为28.9%，2025年前三季度实现收入25.0亿元，同比增长24.3%；公司2024年归母净利润达5.3亿元，2019-2024年均复合增速为59.4%，2025年前三季度实现归母净利润4.8亿元，同比增长38.1%。家居五金行业千亿规模市场，子品类各有内驱力，天花板尚远。行业同质化竞争较为严重，头部家居五金企业走上K路线——中高端市场，实现差异化突围。从品类来看，基础五金标准化程度相对较高，在海外五金制品价格抬升、供应受限背景下，国产替代趋势明显驱动国内供给端增长；人均居住面积趋稳、人均可支配收入提升、消费者审美升级驱动收纳五金需求端增长；另外，全球户外家具以海外需求为主，国内渗透率有较大提升空间。公司竞争优势凸显，增长持续性较高。1）公司产品质价比领先，注重原创设计，产品价格仅为海外高端品牌的1/5左右，较同行更为注重品牌塑造，在国产替代趋势下，品牌效益凸显；2）品类覆盖全面，基础五金受益于供应侧结构变化实现收入快速增长，未来收纳/厨卫五金和户外家具有望受益于需求端消费升级的长期驱动；3）客户覆盖面广、集中度低，渠道多元化，通过B/C端同步提高产品市场渗透率；4）公司采取核心产品自产、OEM代工相结合的生产模式，自有产能利用率、智能化水平高，未来自产规模化有望带动盈利能力稳中有升；5）公司财务数据良好，位于行业前列水平，经营质量高，长期经营能力稳健。【投资建议】在家居基础五金国产替代化趋势、收纳/厨卫五金消费升级需求逐步释放、户外家具渗透率有望提升背景下，公司凭借产品质价比领先、多品类多渠道布局、智能化生产基地扩产，业绩有望稳健增长。预计公司2025-2027年实现营业收入36.3/46.2/58.5亿元，同比增长27.0%/27.3%/26.8%；实现归母净利润7.0/9.2/12.0亿元，同比增长32.1%/31.0%/30.0%，EPS分别为1.8/2.3/3.0元/股，对应2026年2月27日收盘价，PE分别为40/30/23倍，参考公司业务成长性及可比公司估值，首次覆盖，给予“增持”评级。,/2026/2026-03-04/001221-悍高集团（001221）：深度研究：家居五金以质价比破局，品牌势能崛起.pdf,东方财富证券,增持,[None],2026-03-04,,增持,8477709,H-hezudao/Research_Report/2026/2026-03-04/001221-悍高集团（001221）：深度研究：家居五金以质价比破局，品牌势能崛起.pdf,001221,悍高集团,悍高集团（001221）：深度研究：家居五金以质价比破局，品牌势能崛起
"孙行臻,李纯瑶","具体事件：1月27日，公司发布2025年度业绩预告，2025年预计实现归属上市公司股东的净利润12.29亿元，同比增加17.83%；预计实现扣非后归母净利润10.05亿元，同比增加20.45%，业绩符合预期。年报业绩符合预期，归母净利同比+17.83%。1）2025年年度公司实现营业总收入约57.86亿元，同比下降12.08%左右，主要原因在于，相对收入的增长，公司更加关注收入质量的提升，公司主动优化业务结构，将资源进一步聚焦到核心产品线，对非核心、非战略且亏损的产品线进行战略性收缩，为公司未来增长积聚动能。2）2025年预计实现归属上市公司股东的净利润12.29亿元，同比增加17.83%；预计实现扣非后归母净利润10.05亿元，同比增加20.45%；主要原因系公司收入下降约12.08%，成本下降约13.12%，实现成本降幅超过收入降幅，同时公司联营企业相关的投资收益增加。3）2025年年度公司一方面持续加强回款管理，另一方面加大了降本增效的管理力度，向管理要效益，积极推进人员队伍的结构优化，公司经营活动产生的现金流量净额实现了增长。2025年年度实现经营活动产生的现金流量净额约10.67亿元，同比增加22.91%左右。基石业务稳步发展，创新业务迎来新机遇。1）财富科技服务板块：经纪业务方面，新一代核心产品UF3.0签约多家券商项目，并完成多家券商新一代项目POC测试。新一代系统上线方面，若干头部券商项目已完成全量客户切换上线。财富管理业务方面，核心产品市场拓展顺利，综合理财产品中标率持续提升。2）资管科技服务板块：上半年受行业统一性改造需求下降影响，资管科技服务板块核心产品收入同比有一定下降。投资交易领域，新一代投资交易系统O45在证券、保险资管、信托行业中标多家客户。投资管理领域，新一代核心产品FC成功落地银行、券商SDP柜台，实现头部金融机构突破。3）创新业务：云毅上半年经营节奏整体平稳，行业信创云引起行业客户关注。云纪i私募新签18家（含OPlus/CBS/数据中心），OPlus中标保险资管新筹私募基金客户。上半年恒云核心产品助力香港客户完成核心交易结算系统升级，打造了中资券商核心交易系统升级又一标杆案例，香港资本市场活跃，创新较多，预计下半年恒云业务将有所回升。发布股权激励计划，彰显公司发展信心。2025年8月，公司发布股权激励计划，向激励对象授予的股票期权数量为1515.9万份，约占股本总额1,891,767,477股的0.80%。股票期权的各年度业绩考核目标如下：以2024年净利润为基数，2025年净利润同比增速不低于10%；以2025年净利润为基数，2026年同比增速不低于10%；以2026年净利润为基数，2027年同比增速不低于10%。目前2025年股权激励目标已达成。维持“买入”评级。根据公司业绩预告，考虑到金融机构IT开支节奏，以及公司股权激励目标，我们预计2025-2027年营业收入分别为57.86/62.05/68.98亿元，归母净利润分别为12.29/13.98/15.82亿元。维持“买入”评级。风险提示：核心产品收入不达预期；金融监管加强；宏观经济波动。",/2026/2026-03-04/600570-恒生电子（600570）：年报业绩符合预期，聚焦核心+持续控费积蓄增长动能.pdf,国盛证券,买入,[None],2026-03-04,,买入,8477562,H-hezudao/Research_Report/2026/2026-03-04/600570-恒生电子（600570）：年报业绩符合预期，聚焦核心+持续控费积蓄增长动能.pdf,600570,恒生电子,恒生电子（600570）：年报业绩符合预期，聚焦核心+持续控费积蓄增长动能
